date,home_team,away_team,team,scorer,minute,own_goal,penalty
18-07-2001,Brazil,Paraguay,Brazil,Denílson de Oliveira Araújo,90,False,False
18-07-2001,Peru,Mexico,Peru,Roberto Holsen,48,False,False
19-07-2001,Bolivia,Costa Rica,Costa Rica,Paulo Wanchope,45,False,False
19-07-2001,Bolivia,Costa Rica,Costa Rica,Steven Bryce,63,False,False
19-07-2001,Bolivia,Costa Rica,Costa Rica,Paulo Wanchope,71,False,False
19-07-2001,Bolivia,Costa Rica,Costa Rica,Rolando Fonseca,84,False,False
19-07-2001,Honduras,Uruguay,Honduras,Amado Guevara,86,False,False
21-07-2001,Algeria,Egypt,Egypt,Mido,60,False,True
21-07-2001,Algeria,Egypt,Algeria,Yacine Bezzaz,68,False,False
21-07-2001,Namibia,Senegal,Senegal,Pape Thiaw,15,False,False
21-07-2001,Namibia,Senegal,Senegal,El Hadji Diouf,23,False,False
21-07-2001,Namibia,Senegal,Senegal,Pape Thiaw,30,False,False
21-07-2001,Namibia,Senegal,Senegal,Khalilou Fadiga,79,False,False
21-07-2001,Namibia,Senegal,Senegal,Moussa N'Diaye,81,False,False
22-07-2001,Chile,Mexico,Mexico,Jesús Arellano,17,False,False
22-07-2001,Chile,Mexico,Mexico,Daniel Osorno,78,False,False
22-07-2001,Uruguay,Costa Rica,Costa Rica,Paulo Wanchope,52,False,False
22-07-2001,Uruguay,Costa Rica,Uruguay,Rodrigo Lemos,61,False,True
22-07-2001,Uruguay,Costa Rica,Uruguay,Pablo Lima,87,False,False
23-07-2001,Brazil,Honduras,Honduras,Juliano Belletti,57,True,False
23-07-2001,Brazil,Honduras,Honduras,Saúl Martínez,90,False,False
23-07-2001,Colombia,Peru,Colombia,Víctor Aristizábal,50,False,False
23-07-2001,Colombia,Peru,Colombia,Giovanni Hernández,66,False,False
23-07-2001,Colombia,Peru,Colombia,Víctor Aristizábal,69,False,False
25-07-2001,Mexico,Uruguay,Mexico,Jared Borgetti,14,False,False
25-07-2001,Mexico,Uruguay,Uruguay,Richard Morales,32,False,False
25-07-2001,Mexico,Uruguay,Mexico,Alberto García Aspe,67,False,True
26-07-2001,Colombia,Honduras,Colombia,Gerardo Bedoya,6,False,False
26-07-2001,Colombia,Honduras,Colombia,Víctor Aristizábal,63,False,False
29-07-2001,Colombia,Mexico,Colombia,Iván Córdoba,65,False,False
29-07-2001,Ivory Coast,DR Congo,DR Congo,Bolombo Tokala,34,False,False
29-07-2001,Ivory Coast,DR Congo,Ivory Coast,Abdul Kader Keïta,72,False,False
29-07-2001,Ivory Coast,DR Congo,DR Congo,Kanku Mulekelayi,79,False,False
29-07-2001,Nigeria,Ghana,Nigeria,Victor Agali,1,False,False
29-07-2001,Nigeria,Ghana,Nigeria,Tijani Babangida,18,False,False
29-07-2001,Nigeria,Ghana,Nigeria,Tijani Babangida,32,False,False
29-07-2001,Uruguay,Honduras,Honduras,Saúl Martínez,14,False,False
29-07-2001,Uruguay,Honduras,Uruguay,Joe Emerson Bizera,22,False,False
29-07-2001,Uruguay,Honduras,Honduras,Júnior Izaguirre,42,False,False
29-07-2001,Uruguay,Honduras,Uruguay,Andrés Martínez,45,False,False
14-08-2001,Chile,Bolivia,Bolivia,Julio César Baldivieso,19,False,True
14-08-2001,Chile,Bolivia,Chile,Marcelo Salas,35,False,False
14-08-2001,Chile,Bolivia,Bolivia,Milton Coimbra,71,False,False
14-08-2001,Chile,Bolivia,Chile,Marcelo Salas,75,False,False
14-08-2001,Venezuela,Uruguay,Venezuela,Ruberth Morán,52,False,False
14-08-2001,Venezuela,Uruguay,Venezuela,Alexander Rondón,90,False,False
15-08-2001,Brazil,Paraguay,Brazil,Marcelinho Paraíba,4,False,False
15-08-2001,Brazil,Paraguay,Brazil,Rivaldo,69,False,False
15-08-2001,Ecuador,Argentina,Argentina,Juan Sebastián Verón,19,False,False
15-08-2001,Ecuador,Argentina,Argentina,Hernán Crespo,34,False,True
16-08-2001,Colombia,Peru,Peru,Nolberto Solano,47,False,False
17-08-2001,Saudi Arabia,Bahrain,Bahrain,Mohamed Salmeen,18,False,False
17-08-2001,Saudi Arabia,Bahrain,Saudi Arabia,Obeid Al-Dosari,84,False,False
17-08-2001,United Arab Emirates,Uzbekistan,United Arab Emirates,Yaser Salem Ali,21,False,False
17-08-2001,United Arab Emirates,Uzbekistan,United Arab Emirates,Gharib Hareb,33,False,True
17-08-2001,United Arab Emirates,Uzbekistan,Uzbekistan,Nikolay Shirshov,37,False,False
17-08-2001,United Arab Emirates,Uzbekistan,United Arab Emirates,Fahd Ali,45,False,False
17-08-2001,United Arab Emirates,Uzbekistan,United Arab Emirates,Zuhair Bakheet,85,False,False
24-08-2001,Iran,Saudi Arabia,Iran,Ali Daei,54,False,True
24-08-2001,Iran,Saudi Arabia,Iran,Ali Daei,64,False,False
26-08-2001,Uzbekistan,Qatar,Uzbekistan,Jafar Irismetov,36,False,False
26-08-2001,Uzbekistan,Qatar,Uzbekistan,Mirjalol Qosimov,52,False,False
26-08-2001,Uzbekistan,Qatar,Qatar,Abdul Jaloof,88,False,False
31-08-2001,Saudi Arabia,Iraq,Saudi Arabia,Obeid Al-Dosari,45,False,False
31-08-2001,United Arab Emirates,Qatar,Qatar,Ahmad Khalifa Hashim,65,False,False
31-08-2001,United Arab Emirates,Qatar,Qatar,Abdulnasser Al-Obaidly,71,False,False
01-09-2001,Andorra,Portugal,Portugal,Nuno Gomes,36,False,False
01-09-2001,Andorra,Portugal,Portugal,Pauleta,39,False,False
01-09-2001,Andorra,Portugal,Portugal,Nuno Gomes,40,False,False
01-09-2001,Andorra,Portugal,Andorra,Roberto Jonas,42,False,False
01-09-2001,Andorra,Portugal,Portugal,Nuno Gomes,45,False,False
01-09-2001,Andorra,Portugal,Portugal,Rui Jorge,45,False,False
01-09-2001,Andorra,Portugal,Portugal,Sérgio Conceição,58,False,False
01-09-2001,Andorra,Portugal,Portugal,Nuno Gomes,90,False,False
01-09-2001,Belarus,Ukraine,Ukraine,Andriy Shevchenko,45,False,False
01-09-2001,Belarus,Ukraine,Ukraine,Andriy Shevchenko,57,False,False
01-09-2001,Denmark,Northern Ireland,Denmark,Dennis Rommedahl,3,False,False
01-09-2001,Denmark,Northern Ireland,Northern Ireland,Philip Mulryne,73,False,False
01-09-2001,Georgia,Hungary,Georgia,Shota Arveladze,32,False,False
01-09-2001,Georgia,Hungary,Hungary,János Mátyus,43,False,False
01-09-2001,Georgia,Hungary,Georgia,Gocha Jamarauli,53,False,False
01-09-2001,Georgia,Hungary,Georgia,Aleksandr Iashvili,64,False,False
01-09-2001,Germany,England,Germany,Carsten Jancker,6,False,False
01-09-2001,Germany,England,England,Michael Owen,12,False,False
01-09-2001,Germany,England,England,Steven Gerrard,45,False,False
01-09-2001,Germany,England,England,Michael Owen,48,False,False
01-09-2001,Germany,England,England,Michael Owen,65,False,False
01-09-2001,Germany,England,England,Emile Heskey,73,False,False
01-09-2001,North Macedonia,Sweden,Sweden,Henrik Larsson,28,False,False
01-09-2001,North Macedonia,Sweden,Sweden,Patrik Andersson,33,False,False
01-09-2001,North Macedonia,Sweden,North Macedonia,Dragan Nacevski,63,False,False
01-09-2001,Poland,Norway,Poland,Pawel Kryszalowicz,45,False,False
01-09-2001,Poland,Norway,Poland,Emmanuel Olisadebe,77,False,False
01-09-2001,Poland,Norway,Poland,Marcin Zewlakow,88,False,False
01-09-2001,Republic of Ireland,Netherlands,Republic of Ireland,Jason McAteer,68,False,False
01-09-2001,Spain,Austria,Spain,Diego Tristán,45,False,False
01-09-2001,Spain,Austria,Spain,Fernando Morientes,79,False,False
01-09-2001,Spain,Austria,Spain,Fernando Morientes,84,False,False
01-09-2001,Spain,Austria,Spain,Gaizka Mendieta,90,False,False
01-09-2001,Switzerland,Serbia,Switzerland,Hakan Yakin,24,False,False
01-09-2001,Switzerland,Serbia,Serbia,Savo Miloevic,39,False,False
01-09-2001,Switzerland,Serbia,Serbia,Mladen Krstajic,74,False,False
01-09-2001,Trinidad and Tobago,Costa Rica,Costa Rica,Rónald Gómez,4,False,False
01-09-2001,Trinidad and Tobago,Costa Rica,Costa Rica,Rónald Gómez,35,False,False
01-09-2001,United States,Honduras,United States,Earnie Stewart,7,False,False
01-09-2001,United States,Honduras,Honduras,Milton Núñez,27,False,False
01-09-2001,United States,Honduras,Honduras,Carlos Pavón,53,False,True
01-09-2001,United States,Honduras,Honduras,Milton Núñez,77,False,False
01-09-2001,United States,Honduras,United States,Earnie Stewart,84,False,False
02-09-2001,Jamaica,Mexico,Jamaica,Heriberto Morales,11,True,False
02-09-2001,Jamaica,Mexico,Mexico,Cuauhtémoc Blanco,68,False,False
02-09-2001,Jamaica,Mexico,Mexico,Cuauhtémoc Blanco,76,False,False
04-09-2001,Chile,Venezuela,Venezuela,Ricardo Páez,56,False,False
04-09-2001,Chile,Venezuela,Venezuela,Juan Arango,62,False,False
04-09-2001,Peru,Uruguay,Uruguay,Darío Silva,11,False,False
04-09-2001,Peru,Uruguay,Uruguay,Álvaro Recoba,45,False,False
05-09-2001,Argentina,Brazil,Brazil,Roberto Ayala,2,True,False
05-09-2001,Argentina,Brazil,Argentina,Marcelo Gallardo,76,False,False
05-09-2001,Argentina,Brazil,Argentina,Cris,84,True,False
05-09-2001,Austria,Bosnia and Herzegovina,Austria,Andreas Herzog,38,False,False
05-09-2001,Austria,Bosnia and Herzegovina,Austria,Andreas Herzog,87,False,False
05-09-2001,Belarus,Poland,Belarus,Raman Vasilyuk,7,False,False
05-09-2001,Belarus,Poland,Belarus,Raman Vasilyuk,46,False,False
05-09-2001,Belarus,Poland,Belarus,Raman Vasilyuk,52,False,False
05-09-2001,Belarus,Poland,Belarus,Raman Vasilyuk,61,False,False
05-09-2001,Belarus,Poland,Poland,Marcin Zewlakow,78,False,False
05-09-2001,Belgium,Scotland,Belgium,Nico Van Kerckhoven,28,False,False
05-09-2001,Belgium,Scotland,Belgium,Bart Goor,90,False,False
05-09-2001,Bulgaria,Denmark,Denmark,Jon Dahl Tomasson,47,False,False
05-09-2001,Bulgaria,Denmark,Denmark,Jon Dahl Tomasson,90,False,False
05-09-2001,Costa Rica,United States,Costa Rica,Rolando Fonseca,40,False,True
05-09-2001,Costa Rica,United States,Costa Rica,Rolando Fonseca,68,False,False
05-09-2001,Cyprus,Portugal,Cyprus,Michalis Konstantinou,25,False,False
05-09-2001,Cyprus,Portugal,Portugal,Nuno Gomes,48,False,False
05-09-2001,Cyprus,Portugal,Portugal,Pauleta,64,False,False
05-09-2001,Cyprus,Portugal,Portugal,Sérgio Conceição,71,False,False
05-09-2001,England,Albania,England,Michael Owen,43,False,False
05-09-2001,England,Albania,England,Robbie Fowler,88,False,False
05-09-2001,Honduras,Jamaica,Honduras,Milton Núñez,53,False,False
05-09-2001,Hungary,Romania,Romania,Adrian Ilie,11,False,False
05-09-2001,Hungary,Romania,Romania,Marius Niculae,27,False,False
05-09-2001,Liechtenstein,Spain,Spain,Raúl,19,False,False
05-09-2001,Liechtenstein,Spain,Spain,Miguel Ángel Nadal,82,False,False
05-09-2001,Luxembourg,Switzerland,Switzerland,Alexander Frei,12,False,False
05-09-2001,Luxembourg,Switzerland,Switzerland,Kubilay Türkyilmaz,58,False,False
05-09-2001,Luxembourg,Switzerland,Switzerland,Kubilay Türkyilmaz,84,False,False
05-09-2001,Mexico,Trinidad and Tobago,Mexico,Alberto García Aspe,25,False,True
05-09-2001,Mexico,Trinidad and Tobago,Mexico,Jesús Arellano,44,False,False
05-09-2001,Mexico,Trinidad and Tobago,Mexico,Cuauhtémoc Blanco,86,False,True
05-09-2001,Netherlands,Estonia,Netherlands,Boudewijn Zenden,16,False,False
05-09-2001,Netherlands,Estonia,Netherlands,Mark van Bommel,26,False,False
05-09-2001,Netherlands,Estonia,Netherlands,Phillip Cocu,32,False,False
05-09-2001,Netherlands,Estonia,Netherlands,Mark van Bommel,39,False,False
05-09-2001,Netherlands,Estonia,Netherlands,Ruud van Nistelrooy,43,False,False
05-09-2001,Paraguay,Bolivia,Bolivia,Líder Paz,15,False,False
05-09-2001,Paraguay,Bolivia,Paraguay,Carlos Humberto Paredes,33,False,False
05-09-2001,Paraguay,Bolivia,Paraguay,José Cardozo,45,False,False
05-09-2001,Paraguay,Bolivia,Paraguay,José Luis Chilavert,50,False,False
05-09-2001,Paraguay,Bolivia,Paraguay,Roque Santa Cruz,69,False,False
05-09-2001,Paraguay,Bolivia,Paraguay,José Cardozo,89,False,False
05-09-2001,San Marino,Croatia,Croatia,Niko Kovac,40,False,False
05-09-2001,San Marino,Croatia,Croatia,Robert Prosinecki,48,False,True
05-09-2001,San Marino,Croatia,Croatia,Zvonimir Soldo,77,False,False
05-09-2001,San Marino,Croatia,Croatia,Robert Prosinecki,90,False,False
05-09-2001,Turkey,Sweden,Turkey,Hakan Sükür,51,False,False
05-09-2001,Turkey,Sweden,Sweden,Henrik Larsson,87,False,False
05-09-2001,Turkey,Sweden,Sweden,Andreas Andersson,90,False,False
05-09-2001,Ukraine,Armenia,Ukraine,Andriy Shevchenko,11,False,False
05-09-2001,Ukraine,Armenia,Ukraine,Andriy Vorobey,85,False,False
05-09-2001,Ukraine,Armenia,Ukraine,Andriy Vorobey,90,False,False
07-09-2001,Iraq,Iran,Iraq,Emad Mohammed,20,False,False
07-09-2001,Iraq,Iran,Iran,Ali Karimi,30,False,False
07-09-2001,Iraq,Iran,Iran,Ali Daei,84,False,False
07-09-2001,Qatar,China PR,Qatar,Dahi Al Naemi,31,False,False
07-09-2001,Qatar,China PR,China PR,Li Weifeng,90,False,False
08-09-2001,Uzbekistan,Oman,Uzbekistan,Jafar Irismetov,17,False,False
08-09-2001,Uzbekistan,Oman,Uzbekistan,Maksim Shatskikh,38,False,True
08-09-2001,Uzbekistan,Oman,Uzbekistan,Mirjalol Qosimov,50,False,False
08-09-2001,Uzbekistan,Oman,Uzbekistan,Mirjalol Qosimov,67,False,False
08-09-2001,Uzbekistan,Oman,Uzbekistan,Jafar Irismetov,73,False,False
15-09-2001,China PR,Uzbekistan,China PR,Li Weifeng,63,False,False
15-09-2001,China PR,Uzbekistan,China PR,Fan Zhiyi,76,False,False
15-09-2001,Thailand,Saudi Arabia,Thailand,Seksan Piturat,28,False,False
15-09-2001,Thailand,Saudi Arabia,Saudi Arabia,Sami Al-Jaber,47,False,False
15-09-2001,Thailand,Saudi Arabia,Saudi Arabia,Abdullah Bin Shehan,63,False,False
15-09-2001,Thailand,Saudi Arabia,Saudi Arabia,Obeid Al-Dosari,70,False,False
21-09-2001,Bahrain,Saudi Arabia,Saudi Arabia,Obeid Al-Dosari,26,False,False
21-09-2001,Bahrain,Saudi Arabia,Saudi Arabia,Abdullah Bin Shehan,28,False,False
21-09-2001,Bahrain,Saudi Arabia,Saudi Arabia,Abdullah Al-Waked,41,False,False
21-09-2001,Bahrain,Saudi Arabia,Saudi Arabia,Sami Al-Jaber,89,False,False
21-09-2001,Oman,Qatar,Qatar,Waleed Hamzah,26,False,False
21-09-2001,Oman,Qatar,Qatar,Mubarak Mustafa,33,False,False
21-09-2001,Oman,Qatar,Qatar,Mohammed Salem Al-Enazi,74,False,False
22-09-2001,Uzbekistan,United Arab Emirates,United Arab Emirates,Mohammad Omar,5,False,False
28-09-2001,Qatar,Uzbekistan,Qatar,Mohammed Salem Al-Enazi,9,False,False
28-09-2001,Qatar,Uzbekistan,Uzbekistan,Mirjalol Qosimov,45,False,False
28-09-2001,Qatar,Uzbekistan,Uzbekistan,Nikolay Shirshov,47,False,False
28-09-2001,Qatar,Uzbekistan,Qatar,Ahmad Khalifa Hashim,89,False,False
28-09-2001,Saudi Arabia,Iran,Saudi Arabia,Abdullah Al-Waked,20,False,True
28-09-2001,Saudi Arabia,Iran,Iran,Ali Daei,42,False,False
28-09-2001,Saudi Arabia,Iran,Saudi Arabia,Al Hasan Al-Yami,59,False,False
28-09-2001,Saudi Arabia,Iran,Iran,Sirous Dinmohammadi,84,False,False
04-10-2001,Qatar,United Arab Emirates,United Arab Emirates,Faisal Khalil,43,False,False
04-10-2001,Qatar,United Arab Emirates,Qatar,Waleed Hamzah,47,False,False
04-10-2001,Qatar,United Arab Emirates,United Arab Emirates,Yaser Salem Ali,84,False,False
05-10-2001,Iran,Thailand,Iran,Alireza Vahedi Nikbakht,32,False,False
05-10-2001,Iraq,Saudi Arabia,Saudi Arabia,Abdullah Bin Shehan,1,False,False
05-10-2001,Iraq,Saudi Arabia,Iraq,Abdul-Wahab Abu Al-Hail,31,False,False
05-10-2001,Iraq,Saudi Arabia,Saudi Arabia,Abdullah Bin Shehan,77,False,False
06-10-2001,Bolivia,Ecuador,Ecuador,Ulises de la Cruz,13,False,False
06-10-2001,Bolivia,Ecuador,Ecuador,Agustín Delgado,23,False,False
06-10-2001,Bolivia,Ecuador,Ecuador,Iván Kaviedes,56,False,False
06-10-2001,Bolivia,Ecuador,Bolivia,Gonzalo Galindo,59,False,False
06-10-2001,Bolivia,Ecuador,Ecuador,Ángel Fernández,89,False,False
06-10-2001,Bolivia,Ecuador,Ecuador,Luis Gómez,90,False,False
06-10-2001,Croatia,Belgium,Croatia,Alen Bokic,75,False,False
06-10-2001,Denmark,Iceland,Denmark,Dennis Rommedahl,12,False,False
06-10-2001,Denmark,Iceland,Denmark,Ebbe Sand,14,False,False
06-10-2001,Denmark,Iceland,Denmark,Thomas Gravesen,31,False,False
06-10-2001,Denmark,Iceland,Denmark,Thomas Gravesen,35,False,False
06-10-2001,Denmark,Iceland,Denmark,Ebbe Sand,66,False,False
06-10-2001,Denmark,Iceland,Denmark,Jan Michaelsen,90,False,False
06-10-2001,England,Greece,Greece,Angelos Charisteas,36,False,False
06-10-2001,England,Greece,England,Teddy Sheringham,68,False,False
06-10-2001,England,Greece,Greece,Themistoklis Nikolaidis,69,False,False
06-10-2001,England,Greece,England,David Beckham,90,False,False
06-10-2001,Italy,Hungary,Italy,Alessandro Del Piero,45,False,False
06-10-2001,Netherlands,Andorra,Netherlands,Pierre van Hooijdonk,3,False,True
06-10-2001,Netherlands,Andorra,Netherlands,Clarence Seedorf,45,False,False
06-10-2001,Netherlands,Andorra,Netherlands,Ruud van Nistelrooy,53,False,False
06-10-2001,Netherlands,Andorra,Netherlands,Ruud van Nistelrooy,89,False,False
06-10-2001,Poland,Ukraine,Poland,Emmanuel Olisadebe,40,False,False
06-10-2001,Poland,Ukraine,Ukraine,Andriy Shevchenko,81,False,False
06-10-2001,Portugal,Estonia,Portugal,João Vieira Pinto,30,False,False
06-10-2001,Portugal,Estonia,Portugal,Nuno Gomes,50,False,False
06-10-2001,Portugal,Estonia,Portugal,Pauleta,59,False,False
06-10-2001,Portugal,Estonia,Portugal,Nuno Gomes,65,False,False
06-10-2001,Portugal,Estonia,Portugal,Luís Figo,80,False,False
06-10-2001,Russia,Switzerland,Russia,Vladimir Beschastnykh,14,False,True
06-10-2001,Russia,Switzerland,Russia,Vladimir Beschastnykh,19,False,False
06-10-2001,Russia,Switzerland,Russia,Vladimir Beschastnykh,38,False,False
06-10-2001,Russia,Switzerland,Russia,Yegor Titov,83,False,False
07-10-2001,Brazil,Chile,Brazil,Edílson,52,False,False
07-10-2001,Brazil,Chile,Brazil,Rivaldo,63,False,False
07-10-2001,Paraguay,Argentina,Paraguay,José Luis Chilavert,51,False,True
07-10-2001,Paraguay,Argentina,Argentina,Mauricio Pochettino,67,False,False
07-10-2001,Paraguay,Argentina,Paraguay,Gustavo Morínigo,70,False,False
07-10-2001,Paraguay,Argentina,Argentina,Gabriel Batistuta,73,False,False
07-10-2001,Sweden,Azerbaijan,Sweden,Anders Svensson,52,False,False
07-10-2001,Sweden,Azerbaijan,Sweden,Henrik Larsson,60,False,True
07-10-2001,Sweden,Azerbaijan,Sweden,Zlatan Ibrahimovic,69,False,False
07-10-2001,United States,Jamaica,United States,Joe-Max Moore,4,False,False
07-10-2001,United States,Jamaica,Jamaica,Jamie Lawrence,14,False,False
07-10-2001,United States,Jamaica,United States,Joe-Max Moore,81,False,True
07-10-2001,Uruguay,Colombia,Uruguay,Federico Magallanes,34,False,True
07-10-2001,Uruguay,Colombia,Colombia,Arnulfo Valentierra,67,False,False
12-10-2001,Iran,Iraq,Iran,Mehdi Mahdavikia,27,False,False
12-10-2001,Iran,Iraq,Iraq,Qahtan Chathir,52,False,False
12-10-2001,Iran,Iraq,Iran,Ali Karimi,71,False,False
13-10-2001,China PR,Qatar,China PR,Su Maozhen,11,False,False
13-10-2001,China PR,Qatar,China PR,Qu Bo,29,False,False
13-10-2001,China PR,Qatar,China PR,Hao Haidong,57,False,False
13-10-2001,Oman,Uzbekistan,Uzbekistan,Fevzi Davletov,5,False,False
13-10-2001,Oman,Uzbekistan,Uzbekistan,Nabil Ashoor,27,True,False
13-10-2001,Oman,Uzbekistan,Oman,Yaqoob Juma Al-Mukhaini,50,False,False
13-10-2001,Oman,Uzbekistan,Oman,Fawzi Bashir Doorbeen,52,False,False
13-10-2001,Oman,Uzbekistan,Oman,Yaqoob Juma Al-Mukhaini,83,False,False
13-10-2001,Oman,Uzbekistan,Oman,Badar Al-Mahrouqi,89,False,False
19-10-2001,Uzbekistan,China PR,Uzbekistan,Nikolay Shirshov,90,False,False
21-10-2001,Bahrain,Iran,Bahrain,Abdulla Al Marzooqi,8,False,False
21-10-2001,Bahrain,Iran,Bahrain,Husain Ali,45,False,False
21-10-2001,Bahrain,Iran,Iran,Ali Daei,82,False,False
21-10-2001,Bahrain,Iran,Bahrain,Mohamed Husain,90,False,False
21-10-2001,Saudi Arabia,Thailand,Saudi Arabia,Abdullah Bin Shehan,40,False,False
21-10-2001,Saudi Arabia,Thailand,Saudi Arabia,Abdullah Jumaan Al-Dosari,50,False,False
21-10-2001,Saudi Arabia,Thailand,Thailand,Seksan Piturat,58,False,False
21-10-2001,Saudi Arabia,Thailand,Saudi Arabia,Sami Al-Jaber,66,False,True
21-10-2001,Saudi Arabia,Thailand,Saudi Arabia,Ibrahim Al-Harbi,73,False,False
25-10-2001,Iran,United Arab Emirates,Iran,Karim Bagheri,45,False,False
27-10-2001,Israel,Austria,Israel,Shimon Gershon,55,False,True
27-10-2001,Israel,Austria,Austria,Andreas Herzog,90,False,False
31-10-2001,United Arab Emirates,Iran,Iran,Ali Daei,7,False,False
31-10-2001,United Arab Emirates,Iran,Iran,Karim Bagheri,76,False,False
31-10-2001,United Arab Emirates,Iran,Iran,Mehrdad Minavand,79,False,False
07-11-2001,Bolivia,Brazil,Brazil,Edílson,26,False,False
07-11-2001,Bolivia,Brazil,Bolivia,Líder Paz,42,False,False
07-11-2001,Bolivia,Brazil,Bolivia,Julio César Baldivieso,70,False,False
07-11-2001,Bolivia,Brazil,Bolivia,Julio César Baldivieso,89,False,True
07-11-2001,Colombia,Chile,Colombia,Freddy Grisales,19,False,False
07-11-2001,Colombia,Chile,Chile,Jaime Riveros,39,False,False
07-11-2001,Colombia,Chile,Colombia,Juan Pablo Ángel,67,False,True
07-11-2001,Colombia,Chile,Colombia,Jersson González,68,False,False
07-11-2001,Ecuador,Uruguay,Uruguay,Nicolás Olivera,43,False,True
07-11-2001,Ecuador,Uruguay,Ecuador,Iván Kaviedes,72,False,False
08-11-2001,Argentina,Peru,Argentina,Walter Samuel,46,False,False
08-11-2001,Argentina,Peru,Argentina,Claudio López,84,False,False
08-11-2001,Venezuela,Paraguay,Venezuela,Ruberth Morán,2,False,False
08-11-2001,Venezuela,Paraguay,Venezuela,Daniel Noriega,22,False,False
08-11-2001,Venezuela,Paraguay,Paraguay,Francisco Arce,28,False,True
08-11-2001,Venezuela,Paraguay,Venezuela,Héctor González,40,False,False
10-11-2001,Austria,Turkey,Turkey,Okan Buruk,60,False,False
10-11-2001,Belgium,Czech Republic,Belgium,Gert Verheyen,28,False,False
10-11-2001,Republic of Ireland,Iran,Republic of Ireland,Ian Harte,44,False,True
10-11-2001,Republic of Ireland,Iran,Republic of Ireland,Robbie Keane,50,False,False
10-11-2001,Ukraine,Germany,Ukraine,Hennadiy Zubov,18,False,False
10-11-2001,Ukraine,Germany,Germany,Michael Ballack,31,False,False
11-11-2001,Jamaica,Costa Rica,Costa Rica,William Sunsing,5,False,False
11-11-2001,Mexico,Honduras,Mexico,Cuauhtémoc Blanco,65,False,False
11-11-2001,Mexico,Honduras,Mexico,Francisco Palencia,72,False,False
11-11-2001,Mexico,Honduras,Mexico,Cuauhtémoc Blanco,78,False,True
14-11-2001,Brazil,Venezuela,Brazil,Luizão,12,False,False
14-11-2001,Brazil,Venezuela,Brazil,Luizão,19,False,False
14-11-2001,Brazil,Venezuela,Brazil,Rivaldo,34,False,False
14-11-2001,Czech Republic,Belgium,Belgium,Marc Wilmots,85,False,True
14-11-2001,Germany,Ukraine,Germany,Michael Ballack,4,False,False
14-11-2001,Germany,Ukraine,Germany,Oliver Neuville,11,False,False
14-11-2001,Germany,Ukraine,Germany,Marko Rehmer,15,False,False
14-11-2001,Germany,Ukraine,Germany,Michael Ballack,51,False,False
14-11-2001,Germany,Ukraine,Ukraine,Andriy Shevchenko,90,False,False
14-11-2001,Paraguay,Colombia,Colombia,Víctor Aristizábal,24,False,False
14-11-2001,Paraguay,Colombia,Colombia,Víctor Aristizábal,34,False,True
14-11-2001,Paraguay,Colombia,Colombia,Víctor Aristizábal,62,False,False
14-11-2001,Paraguay,Colombia,Colombia,Rafael Arlex Castillo,82,False,False
14-11-2001,Turkey,Austria,Turkey,Yildiray Bastürk,21,False,False
14-11-2001,Turkey,Austria,Turkey,Hakan Sükür,31,False,False
14-11-2001,Turkey,Austria,Turkey,Okan Buruk,45,False,False
14-11-2001,Turkey,Austria,Turkey,Arif Erdem,69,False,False
14-11-2001,Turkey,Austria,Turkey,Arif Erdem,85,False,False
14-11-2001,Uruguay,Argentina,Uruguay,Darío Silva,19,False,False
14-11-2001,Uruguay,Argentina,Argentina,Claudio López,44,False,False
15-11-2001,Iran,Republic of Ireland,Iran,Yahya Golmohammadi,90,False,False
20-11-2001,Australia,Uruguay,Australia,Kevin Muscat,78,False,True
25-11-2001,Uruguay,Australia,Uruguay,Darío Silva,14,False,False
25-11-2001,Uruguay,Australia,Uruguay,Richard Morales,70,False,False
25-11-2001,Uruguay,Australia,Uruguay,Richard Morales,90,False,False
18-01-2002,Haiti,Canada,Canada,Kevin McKenna,28,False,False
18-01-2002,Haiti,Canada,Canada,Kevin McKenna,48,False,False
18-01-2002,Martinique,Costa Rica,Costa Rica,Hernán Medford,38,False,False
18-01-2002,Martinique,Costa Rica,Costa Rica,Rolando Fonseca,55,False,False
19-01-2002,El Salvador,Mexico,Mexico,Jair García,31,False,False
19-01-2002,United States,South Korea,United States,Landon Donovan,35,False,False
19-01-2002,United States,South Korea,South Korea,Song Chong-gug,38,False,False
19-01-2002,United States,South Korea,United States,DaMarcus Beasley,90,False,False
20-01-2002,Costa Rica,Trinidad and Tobago,Costa Rica,Rolando Fonseca,56,False,False
20-01-2002,Costa Rica,Trinidad and Tobago,Trinidad and Tobago,Stern John,90,False,False
20-01-2002,Ecuador,Haiti,Haiti,Édison Méndez,6,True,False
20-01-2002,Ecuador,Haiti,Haiti,Charles Alerte,44,False,False
20-01-2002,Egypt,Senegal,Senegal,Lamine Diatta,82,False,False
21-01-2002,Algeria,Nigeria,Nigeria,Julius Aghahowa,43,False,False
21-01-2002,Mexico,Guatemala,Mexico,Adolfo Bautista,28,False,False
21-01-2002,Mexico,Guatemala,Guatemala,Juan Carlos Plata,36,False,False
21-01-2002,Mexico,Guatemala,Mexico,Marco Garcés,38,False,False
21-01-2002,Mexico,Guatemala,Mexico,Carlos Ochoa,90,False,False
21-01-2002,United States,Cuba,United States,Brian McBride,22,False,True
22-01-2002,Canada,Ecuador,Ecuador,Álex Aguinaga,88,False,False
